time,symbol,side,,q,p,t,fee,
2020-07-31T10:31:36.09,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.09,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:36.089,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:36.094,LTCBNB,BUY,MARKET,0.022,2.751,0.060522,4.535E-05,FILLED
2020-07-31T10:31:36.258,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.647,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:36.647,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:36.648,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.652,LTCBNB,BUY,MARKET,0.05,2.753,0.13765,0.00010308,FILLED
2020-07-31T10:31:36.652,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:36.652,BNBBTC,BUY,MARKET,0.12,0.0018591,0.000223092,9E-05,FILLED
2020-07-31T10:31:36.967,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:37.121,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:37.125,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:38.015,BNBBTC,BUY,MARKET,0.12,0.0018589,0.000223068,9E-05,FILLED
2020-07-31T10:31:38.016,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:38.02,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:38.235,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:39.577,BNBBTC,BUY,MARKET,0.12,0.001859,0.00022308,9E-05,FILLED
2020-07-31T10:31:39.59,LTCBNB,BUY,MARKET,0.05,2.753,0.13765,0.00010308,FILLED
2020-07-31T10:31:40.106,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:40.108,BNBBTC,BUY,MARKET,0.12,0.0018589,0.000223068,9E-05,FILLED
2020-07-31T10:31:40.946,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:41.58,BNBBTC,BUY,MARKET,0.12,0.001859,0.00022308,9E-05,FILLED
